Probeset	Value
1391550_at	7.0803866
1391551_at	5.0161924
1391552_at	9.2349548
1391553_at	7.9535522
1391554_at	6.315556
1391555_at	7.2159605
1391556_at	4.9709153
1391557_at	6.5435662
1391558_at	7.2028198
1391561_at	4.4321933
1391562_at	5.1113749
1391563_at	6.3917198
1391564_at	6.0006747
1391565_at	5.472281
1391566_at	5.5593491
1391567_at	5.7346921
1391568_at	4.6052871
1391569_at	4.7594261
1391570_at	6.4034147
1391571_at	7.5674272
1391574_at	6.935492
1391575_at	5.5243607
1391576_at	6.2606354
1391577_at	8.6700554
1391578_at	6.2274003
1391579_at	4.4339652
1391580_at	7.0771036
1391581_at	7.7790627
1391582_at	6.0454812
1391584_at	7.6651125
1391585_at	7.4521642
1391586_at	4.480545
1391587_at	5.0964966
1391588_at	5.9858828
1391590_at	4.8825045
1391591_at	7.8839688
1391592_at	5.2078147
1391593_at	4.8276849
1391594_at	5.6760736
1391595_at	5.9577022
1391596_at	4.1348939
1391597_at	5.6406131
1391598_at	4.5917506
1391600_at	6.458672
1391601_at	6.8186026
1391602_at	8.2603245
1391603_at	5.1407814
1391604_at	7.0956726
1391605_at	5.026999
1391606_at	4.5026259
1391607_at	6.5216265
1391608_at	7.0271177
1391609_at	5.3959665
1391610_at	5.216187
1391612_at	4.4405236
1391613_at	8.5400381
1391614_at	5.7978311
1391615_at	5.1287856
1391617_at	7.1861482
1391618_at	5.7772174
1391619_at	5.3194952
1391620_at	5.7123156
1391621_at	5.142766
1391622_at	7.0089426
1391623_at	6.050837
1391624_at	6.172689
1391625_at	7.2409353
1391626_at	4.5094066
1391627_at	5.7529807
1391628_at	8.3093557
1391629_at	6.538918
1391630_at	4.9807734
1391631_at	4.4550118
1391632_at	7.2158518
1391633_at	4.0595536
1391634_at	4.7990441
1391635_at	5.5959706
1391636_at	4.6510701
1391637_at	5.1963143
1391638_at	6.3998637
1391639_at	8.3607407
1391640_at	5.4885602
1391641_at	4.9064646
1391642_at	4.8833756
1391643_at	7.8596578
1391644_at	4.4408536
1391645_at	4.0656257
1391646_at	6.8657446
1391647_at	4.4356337
1391648_at	4.1525435
1391650_at	4.898169
1391651_at	5.6935244
1391652_at	4.2790132
1391653_at	4.0022287
1391654_at	4.8394608
1391655_a_at	5.3847198
1391656_at	4.7607675
1391657_at	5.4322505
1391658_at	8.9557705
1391659_at	4.0604825
1391660_at	5.0957689
1391661_at	7.0023966
1391662_at	4.5002289
1391663_at	5.0918927
1391664_at	6.7792635
1391665_at	5.0212426
1391666_at	4.363843
1391667_at	4.7220168
1391668_at	5.086082
1391669_at	8.9878416
1391670_at	7.0523872
1391671_at	5.6250572
1391672_at	8.5428371
1391673_at	5.0807071
1391674_at	5.3223295
1391675_at	5.8545947
1391678_at	4.0819731
1391679_at	7.1372385
1391680_at	4.289969
1391681_at	5.0740438
1391682_at	5.692409
1391683_at	4.9215846
1391684_at	5.3687911
1391685_at	6.764287
1391686_at	5.5241318
1391687_at	4.162282
1391688_at	5.8805709
1391689_at	6.1652517
1391690_at	6.4337993
1391691_at	5.7761483
1391692_at	5.6291585
1391693_at	5.7528543
1391694_at	6.0535522
1391695_at	6.0324545
1391696_at	4.6684036
1391697_at	4.9895935
1391698_at	5.6659956
1391699_at	6.7477312
1391700_at	5.3920822
1391701_at	7.9311481
1391702_at	5.532001
1391703_at	8.2168341
1391704_at	4.4888892
1391705_at	5.5490603
1391706_at	5.5039749
1391707_at	5.3292341
1391708_at	4.9835958
1391709_at	5.7695642
1391710_at	5.8614702
1391711_at	6.9463544
1391712_at	4.8453631
1391713_at	5.4660687
1391714_at	7.7245669
1391715_at	4.4995675
1391716_at	5.7688856
1391717_at	4.8835821
1391718_at	4.3619404
1391719_at	6.9857168
1391720_at	5.097352
1391721_at	8.2129526
1391722_at	5.1938467
1391723_at	7.1903596
1391724_at	6.0621343
1391725_at	6.7587895
1391726_at	5.0758491
1391727_at	4.2438955
1391728_at	5.7963791
1391729_at	4.2748919
1391730_at	5.2591043
1391731_at	5.9047651
1391732_at	5.1994462
1391734_at	4.8874216
1391735_at	4.4399619
1391736_at	5.4321952
1391737_at	6.3853836
1391738_at	4.4593043
1391739_at	5.6222615
1391740_at	5.7685819
1391741_a_at	7.5501938
1391742_at	4.5654416
1391743_at	9.0028858
1391744_at	7.5086222
1391745_at	5.1171188
1391746_at	5.303616
1391747_at	5.9140692
1391748_at	7.0860519
1391749_a_at	5.8405371
1391750_at	5.2483606
1391751_at	5.8465466
1391752_at	4.4996653
1391753_at	6.2663283
1391754_at	5.9969096
1391755_at	4.6308103
1391756_at	4.9990301
1391757_at	4.5611143
1391758_at	7.6478586
1391759_at	7.7887888
1391760_at	4.8992629
1391761_at	5.3329263
1391762_at	5.3217931
1391763_at	4.565732
1391764_at	4.6224403
1391765_at	8.452508
1391766_at	5.3688912
1391767_at	4.6603293
1391768_at	5.5063958
1391769_at	5.7219548
1391770_at	5.7777448
1391771_at	5.3703647
1391772_at	5.4821839
1391773_at	8.2659855
1391774_at	4.6813087
1391775_at	4.6397552
1391776_at	9.282279
1391777_at	4.357389
1391778_at	4.4119658
1391779_at	6.0032129
1391780_at	7.2617416
1391781_at	4.5443025
1391782_at	4.9213424
1391783_at	5.2335763
1391784_at	4.4959202
1391785_at	4.8620372
1391786_at	8.1000519
1391787_at	4.9530053
1391788_at	4.1264768
1391790_at	4.5772657
1391791_at	6.5692711
1391792_at	4.5386748
1391793_at	4.0266089
1391794_at	4.5559893
1391795_at	6.2122483
1391796_at	5.6058602
1391797_at	5.9641953
1391798_at	5.2405877
1391799_at	4.7732811
1391800_at	4.9982057
1391801_at	4.1911778
1391802_at	6.821362
1391803_at	6.0607314
1391804_at	5.6724367
1391805_at	4.8345833
1391806_at	4.2440219
1391807_at	5.9379807
1391809_at	4.4012022
1391810_at	10.974317
1391811_at	5.1905131
1391812_at	5.4836497
1391813_at	5.2106256
1391814_at	5.6256828
1391815_at	5.4114509
1391816_at	4.037787
1391817_at	6.7419925
1391818_at	5.1159463
1391819_at	6.1495261
1391820_at	4.8875375
1391821_at	7.9711037
1391822_at	7.7091613
1391823_at	4.3125205
1391824_at	4.6982589
1391825_at	5.3081374
1391826_at	4.7855978
1391827_at	7.1516724
1391828_at	4.9265909
1391829_at	6.83322
1391830_at	5.7039413
1391831_at	5.2647567
1391832_at	5.6879039
1391833_at	4.3519807
1391834_at	4.2392778
1391835_at	4.8870087
1391836_at	4.4614539
1391837_at	7.0681114
1391838_at	4.6539483
1391840_at	5.5679812
1391841_at	8.6010695
1391842_at	5.7667336
1391843_at	4.573297
1391844_at	5.7305613
1391845_at	4.993309
1391846_at	4.6930618
1391847_at	6.3320847
1391848_at	6.8063202
1391849_at	6.223259
1391850_at	4.1860971
1391851_at	5.4255719
1391852_at	7.237288
1391853_at	5.3506274
1391854_at	4.3104324
1391855_at	6.8147798
1391856_at	8.0456514
1391857_at	4.726799
1391858_at	7.7821159
1391859_at	5.4692874
1391860_at	4.6730247
1391861_at	10.98034
1391862_at	7.5622139
1391863_at	6.5766916
1391865_at	6.0826254
1391866_at	5.0683546
1391867_at	6.4965391
1391868_at	6.3485479
1391869_at	6.7119932
1391870_at	4.8818192
1391871_at	8.8285542
1391872_at	5.9360733
1391873_at	4.7329903
1391874_at	4.9222636
1391875_at	4.3597183
1391876_at	4.9911494
1391877_at	5.6986642
1391878_at	3.9533756
1391879_at	4.1810203
1391881_at	6.7382054
1391882_at	4.9455986
1391883_at	6.8380709
1391884_at	6.2557554
1391885_at	8.8025875
1391886_at	6.921936
1391887_at	4.8407187
1391888_at	4.7850342
1391889_at	5.7113457
1391890_at	6.8394294
1391891_at	5.6538315
1391892_at	5.2329683
1391893_at	5.8275676
1391894_at	4.5165648
1391895_at	4.7073364
1391896_at	5.850215
1391897_at	9.7382803
1391898_at	4.5789118
1391899_at	4.7828817
1391900_at	5.8220744
1391901_at	9.3845768
1391902_at	4.3116999
1391903_at	6.2593489
1391904_at	4.7275057
1391905_at	7.7767763
1391906_at	7.3924227
1391907_at	6.0888109
1391908_at	4.4452052
1391909_at	5.6415801
1391910_at	5.9814444
1391911_at	4.4440804
1391912_at	4.2603002
1391913_at	5.6180673
1391914_at	4.4584007
1391915_at	4.543118
1391916_at	8.6311674
1391917_at	4.4505472
1391918_at	4.6677713
1391919_at	5.8430328
1391920_at	5.0094657
1391921_at	6.9684157
1391922_at	4.5092998
1391923_at	4.4258904
1391924_at	6.5683665
1391925_at	6.9597487
1391926_at	4.7807703
1391927_at	5.6983352
1391928_at	8.3473177
1391929_at	4.4511924
1391930_at	5.3046098
1391931_at	4.862637
1391932_at	4.4449449
1391933_at	5.4298339
1391934_at	5.0970702
1391935_at	8.6145973
1391936_a_at	6.6241417
1391937_at	4.9686322
1391938_at	5.0777855
1391939_at	6.4545126
1391940_at	4.4157801
1391941_at	5.5159039
1391942_at	4.048532
1391943_at	4.7462831
1391944_at	4.9221568
1391945_at	4.0438089
1391947_at	4.0045381
1391948_at	7.0258675
1391949_at	5.3132339
1391950_at	4.5177579
1391951_at	6.2142682
1391953_at	6.1837845
1391954_at	5.3345389
1391955_at	5.4599009
1391956_at	5.2781267
1391957_at	4.3948922
1391958_at	4.2824664
1391959_at	5.6647801
1391960_at	6.3385987
1391961_a_at	8.4680271
1391962_at	4.2851672
1391963_at	4.7480407
1391964_at	5.6283636
1391965_at	7.4075465
1391966_at	4.9712248
1391967_at	4.6353111
1391968_at	5.3777819
1391969_at	6.6777291
1391970_at	9.0833406
1391972_a_at	6.8037848
1391973_at	4.4744086
1391974_at	4.7651625
1391975_at	4.3812647
1391976_at	6.1494746
1391977_at	5.7226319
1391978_at	8.2817793
1391979_at	5.6473212
1391980_at	5.9301753
1391982_at	4.8586736
1391983_at	7.4000902
1391984_at	4.3039317
1391985_at	4.9793854
1391986_at	4.7920694
1391987_at	5.2645764
1391988_at	5.6126785
1391989_at	4.6773715
1391990_at	4.4955525
1391991_at	4.4604959
1391993_at	4.3257036
1391994_at	6.2694125
1391995_at	5.9440165
1391997_at	6.3900938
1391998_at	6.0188956
1391999_at	4.5122695
1392000_at	4.0858917
1392001_at	4.1760812
1392002_at	4.3767524
1392003_at	4.4626975
1392004_at	4.1991849
1392005_at	6.2133908
1392006_at	4.4812098
1392007_at	5.9380422
1392008_at	5.6904454
1392009_at	4.9517317
1392010_at	4.9938383
1392011_at	6.4212823
1392012_at	9.2820606
1392013_at	8.594511
1392014_at	4.5005302
1392015_at	4.8096762
1392016_at	4.4197974
1392017_at	4.2498293
1392018_at	5.5715661
1392020_at	6.9646006
1392021_at	5.9124103
1392022_at	4.9643679
1392023_at	6.1438208
1392024_at	4.3319006
1392025_x_at	7.9366317
1392026_at	4.434741
1392027_at	5.0338831
1392028_at	5.544795
1392029_at	5.1896143
1392031_at	4.2628989
1392032_at	5.2638483
1392034_at	5.2778583
1392035_at	4.4121642
1392036_at	6.135551
1392037_at	4.9885473
1392038_at	6.4762549
1392039_at	4.5904689
1392040_at	4.6888037
1392041_at	4.6895795
1392042_at	5.41923
1392043_at	7.3647208
1392044_at	10.152557
1392045_at	4.2443547
1392046_at	5.1483521
1392048_at	5.510673
1392049_at	6.0082159
1392050_at	4.8931885
1392051_at	7.4426599
1392052_at	4.9049025
1392054_at	7.8907766
1392055_at	5.6185064
1392056_at	4.5327468
1392058_at	4.4458075
1392059_at	4.7951827
1392060_at	4.2425547
1392061_at	5.3705087
1392062_a_at	5.2912602
1392063_at	4.7475462
1392064_at	4.7885294
1392065_at	4.2946897
1392066_at	5.5298162
1392067_at	4.4585791
1392068_at	4.8064947
1392069_at	4.2635732
1392070_at	10.182589
1392071_at	5.8388991
1392072_at	6.5732889
1392073_at	5.4181876
1392074_at	6.5735021
1392075_at	5.2508016
1392076_at	4.9431376
1392077_at	7.80474
1392078_at	5.1366715
1392079_at	5.7397332
1392080_at	5.5708504
1392081_at	4.8987503
1392082_a_at	5.9593301
1392083_at	5.8184748
1392084_at	4.4574361
1392085_at	4.4936547
1392086_at	6.5110388
1392087_at	5.9956841
1392088_at	4.6458101
1392089_at	7.9863434
1392090_at	4.9482346
1392091_at	4.34303
1392092_at	6.2334714
1392093_at	5.3912725
1392094_at	4.3595133
1392095_at	4.7617803
1392096_at	4.4928527
1392097_at	5.145143
1392098_at	6.1053405
1392099_at	4.1201153
1392100_at	4.689415
1392101_s_at	6.0761042
1392102_at	5.5254145
1392103_at	4.8787208
1392104_at	4.7034941
1392106_at	4.8511429
1392107_at	5.8829184
1392108_at	4.8544149
1392109_at	6.9778085
1392110_at	4.1195126
1392111_at	7.2472358
1392112_at	5.4720149
1392113_at	4.7154107
1392114_at	5.186944
1392115_at	4.0454631
1392116_at	6.5417809
1392117_at	5.1206846
1392118_at	6.0535388
1392119_at	8.1033106
1392120_at	5.0491605
1392121_at	5.5711589
1392123_at	4.6424785
1392124_at	5.6439595
1392125_at	8.1610508
1392126_at	4.4788833
1392127_at	4.1183362
1392128_at	4.8375998
1392129_at	5.1178093
1392130_at	4.8010707
1392131_at	5.1555467
1392132_at	5.3856239
1392133_at	6.2584682
1392134_x_at	5.7422547
1392135_at	5.8670726
1392136_at	4.4522834
1392137_at	4.4027643
1392138_at	5.6686072
1392139_at	6.4220352
1392140_at	4.2792468
1392141_at	4.8072
1392142_at	4.8330054
1392143_at	5.0433736
1392144_at	4.8629837
1392145_at	5.6246772
1392146_at	5.0583067
1392147_at	4.4647512
1392148_at	5.3868823
1392149_at	8.0748854
1392150_at	6.6461596
1392151_at	4.7445903
1392152_at	4.2069583
1392153_at	4.0831814
1392154_at	5.9088793
1392155_at	4.0826988
1392156_at	4.7293282
1392157_at	6.4668918
1392158_at	4.1611843
1392159_at	4.2441001
1392160_at	4.5358839
1392161_at	8.2961664
1392162_at	5.0180197
1392163_at	4.1319213
1392164_at	4.6779666
1392165_at	6.1476216
1392166_at	3.9345424
1392167_at	4.7353854
1392168_at	6.0680022
1392169_at	4.6405015
1392170_at	5.4211602
1392171_at	6.8482027
1392172_at	4.5723395
1392173_at	5.6068854
1392174_at	6.3526983
1392175_at	4.1615996
1392176_at	4.9275317
1392177_at	5.7261662
1392178_at	5.473937
1392179_at	6.70575
1392180_at	7.9774632
1392181_at	5.0047174
1392182_at	4.4926658
1392183_at	4.1061502
1392184_at	7.6527991
1392185_at	5.4750085
1392186_at	6.4992456
1392187_at	6.7541122
1392188_at	4.8567309
1392189_at	5.9938517
1392190_at	4.201776
1392191_at	4.5480103
1392192_at	4.2486372
1392193_at	5.1086268
1392194_at	5.023716
1392195_at	5.6949196
1392196_at	5.1079111
1392197_at	5.6083941
1392198_at	4.4459114
1392199_at	5.228179
1392200_a_at	4.5621114
1392201_at	4.7537737
1392202_at	4.589715
1392203_at	5.0774393
1392204_at	5.4875188
1392205_at	4.3776789
1392206_at	4.5997801
1392207_at	5.5314341
1392208_at	4.1240754
1392210_at	4.5289359
1392211_at	5.2560587
1392212_at	5.2406116
1392213_at	5.5592923
1392214_at	4.1780667
1392215_at	5.4372129
1392216_at	5.8749762
1392217_at	7.803823
1392218_at	5.1830354
1392219_at	4.9782715
1392220_at	6.8261781
1392221_at	4.3226962
1392222_at	4.7007976
1392223_at	6.9788833
1392224_at	5.4481883
1392226_at	4.3260903
1392227_at	5.902164
1392228_at	4.8321557
1392229_at	5.6417136
1392230_at	4.1401086
1392231_at	5.1566339
1392232_at	5.0810294
1392233_at	4.2923031
1392234_at	4.2540183
1392235_at	4.749846
1392236_at	5.3524776
1392237_at	4.5728412
1392238_at	5.8957419
1392239_at	6.5968242
1392240_at	4.7938199
1392241_at	4.4195433
1392242_at	5.4010439
1392243_at	5.6468415
1392244_at	7.2119455
1392245_at	4.2494931
1392247_at	4.5081148
1392248_at	4.1467528
1392249_at	5.4639764
1392250_at	4.9740872
1392251_at	3.8561134
1392252_at	7.5812654
1392253_at	5.1110425
1392254_at	5.6353836
1392255_at	4.4184155
1392256_at	4.2624874
1392257_at	5.2769012
1392258_at	6.1286612
1392259_at	5.0102987
1392260_at	4.8436007
1392261_at	5.1088452
1392262_at	5.8323779
1392263_at	5.4352236
1392264_s_at	6.2948251
1392265_s_at	6.9869833
1392266_at	6.2914453
1392267_at	6.0493269
1392268_at	4.4080625
1392269_at	5.4493623
1392270_at	4.2875671
1392271_at	6.3604655
1392272_at	5.2112231
1392273_at	4.5320735
1392274_at	6.65941
1392275_at	4.5163879
1392276_at	4.9236522
1392277_at	7.8692636
1392278_at	4.0922136
1392279_at	5.4399424
1392280_at	6.1550403
1392281_at	4.4856782
1392282_at	4.5317154
1392283_at	5.5383382
1392284_at	4.2148681
1392285_at	6.5720186
1392286_at	4.3635569
1392287_at	6.1979284
1392288_at	4.4707093
1392289_at	7.2134409
1392290_at	4.7356024
1392291_at	4.9000664
1392292_at	6.9460897
1392293_at	4.8099604
1392294_at	5.1156106
1392295_a_at	4.6740165
1392296_at	4.5364156
1392297_at	4.3481731
1392298_at	6.9459786
1392299_at	5.8510909
1392300_at	4.9925375
1392301_at	7.0005031
1392302_at	5.3329463
1392303_at	5.3388247
1392304_at	4.2434092
1392305_at	4.9347792
1392306_at	4.9842563
1392307_at	6.4405866
1392308_at	6.473011
1392309_at	7.3250246
1392310_at	4.5318704
1392311_at	5.6775522
1392312_at	6.5787168
1392313_at	5.198967
1392314_at	4.9956908
1392315_at	4.1737218
1392316_at	5.1255336
1392317_at	4.076117
1392318_at	4.6692657
1392319_at	5.8803267
1392321_at	4.28689
1392322_at	6.564044
1392323_at	4.3464408
1392324_at	4.8856454
1392325_at	4.7468414
1392326_at	5.4589281
1392327_s_at	5.0072513
1392328_at	5.0627556
1392329_at	4.1674395
1392330_at	7.5575256
1392331_at	6.684082
1392332_at	4.4016185
1392333_at	6.9365554
1392334_at	8.5002213
1392335_at	5.1064029
1392336_at	5.6892309
1392337_at	6.5051332
1392339_at	4.6092525
1392340_at	5.4376292
1392341_at	5.6210899
1392342_at	4.8472052
1392343_at	5.0770216
1392344_at	4.1809359
1392345_at	5.8236175
1392346_at	4.4485245
1392347_at	4.9157367
1392348_at	4.6453018
1392349_at	4.9522123
1392350_at	6.0192676
1392351_at	4.4051642
1392352_at	4.663857
1392353_at	4.8952775
1392354_at	4.1709514
1392355_at	4.551311
1392356_at	5.101995
1392357_at	4.5833154
1392358_at	4.5266032
1392359_at	4.0963407
1392360_at	4.0478811
1392361_at	5.0889363
1392362_at	4.8666835
1392363_at	4.6168242
1392364_at	4.5679517
1392365_at	4.4870286
1392366_at	4.442183
1392367_at	4.7864985
1392368_at	5.5247803
1392369_at	4.1832328
1392370_at	5.6845698
1392371_at	5.2859221
1392372_at	5.7985272
1392373_at	4.307034
1392374_at	4.4695435
1392375_at	4.3143516
1392376_at	4.5489721
1392377_at	5.2971292
1392378_at	5.047699
1392379_at	3.8815191
1392380_at	5.2397461
1392381_at	5.1125274
1392382_at	4.7599816
1392383_at	4.2677417
1392384_s_at	4.0167093
1392385_at	8.0421677
1392386_at	8.0988064
1392387_at	7.5167913
1392389_at	4.9568448
1392390_at	4.2284446
1392391_at	8.1491041
1392392_at	4.1363921
1392393_at	4.560245
1392394_at	6.2384048
1392395_at	4.4273229
1392396_at	7.253777
1392397_at	4.3005962
1392398_at	4.8612351
1392399_at	9.1411047
1392400_at	4.2190666
1392401_s_at	7.2925515
1392402_at	4.9015732
1392403_at	4.7401023
1392404_at	5.7393274
1392405_at	4.5616374
1392406_at	4.9099617
1392408_at	4.6878691
1392409_at	4.0103593
1392410_at	4.6587057
1392411_at	3.8945739
1392412_at	4.6232185
1392413_at	5.3993773
1392414_at	4.6492195
1392415_at	5.1965361
1392416_at	5.7020769
1392417_s_at	5.6097336
1392418_at	4.0626063
1392419_at	4.6923523
1392420_at	5.5543966
1392421_at	6.4794269
1392422_at	8.015605
1392423_at	4.0571194
1392424_at	7.563611
1392425_x_at	7.3447261
1392426_x_at	6.8287773
1392427_at	4.9646993
1392428_at	5.9645538
1392429_at	4.049911
1392430_at	5.1205416
1392431_at	4.5011888
1392432_at	4.0692272
1392433_at	5.660974
1392434_at	4.8922782
1392435_at	10.390951
1392436_at	5.3895392
1392437_at	4.8069959
1392438_at	6.7121606
1392439_at	4.4499464
1392440_at	5.4592056
1392441_at	5.3261676
1392442_at	4.7052665
1392443_at	4.9180341
1392444_at	6.3282042
1392445_at	4.5782943
1392446_at	4.5739646
1392447_at	5.8454962
1392448_at	4.567318
1392449_at	4.4998994
1392450_at	4.6879172
1392451_at	6.4893756
1392452_at	8.7391138
1392454_at	8.5174246
1392455_at	3.8803401
1392457_x_at	4.3712335
1392458_at	4.0198655
1392459_x_at	4.0147939
1392460_at	9.4966736
1392461_at	8.2294731
1392462_at	9.9368391
1392463_at	5.921061
1392464_at	6.5083246
1392465_at	10.941164
1392466_at	5.6607985
1392468_at	9.4834719
1392469_at	9.1143999
1392470_at	6.3911185
1392471_at	9.2507925
1392472_at	9.5446043
1392473_at	8.1132755
1392475_at	8.3639898
1392477_at	7.7190781
1392478_at	5.2017202
1392479_at	8.4694042
1392480_at	7.4774179
1392481_at	7.8802686
1392482_at	6.0110793
1392485_at	6.7273288
1392486_at	10.672281
1392487_at	7.0587478
1392488_at	7.6056828
1392489_at	6.1996541
1392491_at	8.2084131
1392492_at	7.6956239
1392493_at	7.1179056
1392494_at	7.6603327
1392495_at	7.9090409
1392496_at	4.6189828
1392497_at	7.9577103
1392498_at	8.4802189
1392499_at	7.8878665
1392501_at	5.0470304
1392502_at	7.3123817
1392503_at	7.3261523
1392504_at	7.1105638
1392505_at	7.6835675
1392506_at	6.1995416
1392507_at	6.9002123
1392508_at	5.5253034
1392509_at	7.7094922
1392510_at	5.777832
1392511_at	9.4836483
1392512_at	4.2114115
1392513_at	8.5047693
1392514_at	6.5659666
1392515_at	5.4208603
1392516_a_at	7.1331735
1392517_at	6.7676873
1392518_at	8.9125986
1392519_at	5.6244407
1392520_at	6.3314309
1392521_at	4.1949959
1392522_at	7.9428592
1392523_at	9.0200186
1392524_at	6.8911777
1392525_at	10.080465
1392526_at	5.4505496
1392527_at	11.378274
1392528_at	6.5373049
1392529_at	8.0546398
1392531_at	5.3555651
1392532_at	5.8880091
1392533_at	7.0275488
1392535_at	6.0738916
1392536_at	7.8054247
1392537_at	7.6005087
1392538_at	7.091404
1392539_at	8.1872187
1392540_at	6.104907
1392541_at	6.5331564
1392542_at	7.1704302
1392543_at	10.290767
1392544_at	7.2320943
1392545_at	4.8615575
1392546_at	6.6728354
1392547_at	5.3772902
1392548_at	5.0655951
1392550_at	7.664885
1392551_at	6.0892401
1392552_at	6.0780692
1392553_at	7.7781577
1392554_a_at	5.2493119
1392555_at	4.4854002
1392556_at	7.8435106
1392557_at	7.9080963
1392558_at	6.4309096
1392559_at	6.8504033
1392560_at	7.9003077
1392561_at	5.7882686
1392562_at	8.4128542
1392563_at	6.3825645
1392564_at	7.206882
1392565_at	4.5280223
1392567_at	5.2149744
1392568_at	5.5203657
1392569_at	9.4185915
1392570_at	6.234971
1392571_at	6.2243295
1392572_at	6.0903625
1392573_at	9.1924505
1392574_at	5.6148839
1392575_at	7.2869229
1392576_at	7.123311
1392578_at	6.5457253
1392579_at	7.9257236
1392580_at	5.5637031
1392581_at	5.8878007
1392582_at	6.0006933
1392583_at	4.8874669
1392584_at	5.8326073
1392585_at	4.8083787
1392586_at	7.993762
1392587_at	10.076097
1392588_at	7.0555577
1392589_at	7.4206805
1392590_at	8.3766375
1392591_at	4.3972459
1392593_a_at	6.9453897
1392594_at	5.0766039
1392595_at	5.6507182
1392596_at	6.9051318
1392597_at	8.4019117
1392598_at	9.2366171
1392599_at	8.5821819
1392600_a_at	7.4015021
1392601_at	6.4120369
1392602_at	5.1618156
1392603_at	10.794245
1392605_at	5.0653529
1392606_at	5.2383904
1392608_at	4.1997309
1392609_at	4.6793895
1392610_at	8.6201248
1392611_at	5.8613286
1392612_at	4.4889746
1392613_at	7.9262457
1392614_at	5.922626
1392615_at	7.9068389
1392616_at	9.9064636
1392617_at	5.2799907
1392618_at	7.7612772
1392619_at	5.0235109
1392620_at	5.6884155
1392621_at	8.7864285
1392622_at	4.7502255
1392624_at	5.1995416
1392625_at	4.3978028
1392626_at	7.3044939
1392627_x_at	8.6423521
1392628_at	4.6226187
1392629_a_at	8.1274452
1392630_at	4.7935367
1392631_at	4.7395444
1392632_at	6.8772349
1392634_at	4.7526269
1392635_at	6.1901703
1392636_at	7.3478208
1392637_at	5.872333
1392638_at	5.0964179
1392639_at	6.1631742
1392640_at	8.2014761
1392641_at	4.5652266
1392642_at	4.4453502
1392643_at	5.2569718
1392644_s_at	5.3003793
1392645_at	6.6272759
1392646_at	4.4695368
1392647_at	4.9979401
1392648_at	8.8439064
1392649_at	5.3127599
1392650_at	5.8567948
1392651_at	4.1867828
1392653_at	7.9394069
1392655_at	8.9306812
1392656_at	4.914803
1392657_at	4.5385251
1392658_at	4.3739643
1392659_at	4.5177093
1392660_at	6.9081812
1392661_at	4.7204823
1392662_at	8.4678011
1392663_at	5.372467
1392664_at	5.0670276
1392665_at	4.6088843
1392666_at	4.255383
1392667_at	4.9408545
1392668_at	6.6757669
1392669_at	8.9336405
1392670_at	7.6711626
1392673_at	8.1892824
1392674_at	4.7171073
1392675_at	4.8087034
1392676_at	7.4403148
1392677_at	5.4402227
1392678_a_at	5.7810855
1392679_at	5.3978839
1392680_at	4.1417432
1392681_at	11.698075
1392682_at	5.6097765
1392685_at	4.8903646
1392686_at	5.17624
1392687_at	7.9616294
1392688_at	4.8611398
1392689_at	7.218688
1392690_at	4.1369963
1392691_at	4.5496917
1392692_at	8.1072302
1392693_at	4.3671947
1392695_a_at	6.2152581
1392696_at	6.1982794
1392697_at	4.0544176
1392698_a_at	7.0885339
1392699_at	4.9975104
1392700_at	5.2975092
1392703_at	4.4688206
1392704_at	4.8896894
1392705_at	5.7966967
1392706_at	5.1968689
1392707_at	4.592135
1392708_at	5.4444108
1392709_at	4.4796085
1392711_at	4.6122899
1392712_at	5.5740361
1392714_at	4.3256359
1392715_at	8.1328382
1392716_at	6.1542163
1392717_at	9.0738888
1392719_at	7.0256104
1392721_at	4.4117494
1392722_at	6.6863952
1392723_at	5.4299197
1392724_at	6.4533048
1392725_at	5.3886781
1392726_at	5.5718341
1392727_at	4.9136534
1392728_at	4.7782211
1392729_at	7.8966017
1392730_at	4.5871148
1392732_at	5.701942
1392733_at	5.3048062
1392734_at	4.0542746
1392735_at	4.6532316
1392736_at	7.6061559
1392737_at	6.6123724
1392738_at	4.9436417
1392739_a_at	8.7444754
1392740_at	5.1768274
1392741_at	4.4838805
1392743_at	7.2222357
1392744_at	6.006578
1392745_at	6.192462
1392747_at	7.7538328
1392748_at	4.5994101
1392750_at	7.2629457
1392751_at	3.9944115
1392752_at	6.6943016
1392754_at	4.5780578
1392755_at	7.8147569
1392756_at	5.2634864
1392757_at	5.5204163
1392758_at	5.647439
1392759_at	5.3916993
1392760_at	5.5567145
1392761_at	8.2056808
1392762_at	4.9254575
1392763_at	8.5627728
1392764_at	5.5653024
1392765_at	4.3308272
1392766_at	6.0550852
1392767_at	4.7473993
1392768_at	5.9600129
1392769_at	4.4222236
1392770_at	7.1351151
1392771_at	5.8337398
1392772_at	7.7662649
1392774_at	7.5335193
1392775_at	3.9854829
1392776_at	6.4071989
1392779_at	4.3756709
1392780_at	4.3041482
1392781_at	4.4461823
1392782_at	5.3568926
1392783_at	4.459096
1392786_at	9.6194849
1392787_at	4.3381948
1392788_at	5.6129065
1392789_at	6.3792181
1392790_at	5.1559305
1392791_at	5.0177321
1392792_at	7.25776
1392793_at	6.0485077
1392795_at	5.5704803
1392796_at	4.1632504
1392797_at	7.2715783
1392799_at	6.5759177
1392800_at	6.6682181
1392801_at	5.5903697
